,gmDate,gmTime,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,team2PA,team2PM,team3PA,team3PM,teamFTA,teamFTM,teamORB,teamDRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,oppt2PA,oppt2PM,oppt3PA,oppt3PM,opptFTA,opptFTM,opptORB,opptDRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4
2182,2017-03-26,06:00,PHI,East,Atlantic,Away,Loss,1,94,19,16,7,5,23,88,35,47,21,41,14,14,10,8,40,18,27,24,25,IND,East,Central,Home,Win,1,107,16,11,9,4,13,89,38,72,31,17,7,29,24,12,39,27,24,30,26
2183,2017-03-26,06:00,IND,East,Central,Home,Win,1,107,16,11,9,4,13,89,38,72,31,17,7,29,24,12,39,27,24,30,26,PHI,East,Atlantic,Away,Loss,1,94,19,16,7,5,23,88,35,47,21,41,14,14,10,8,40,18,27,24,25
2184,2017-03-26,08:00,NO,West,Southwest,Away,Win,2,115,29,9,7,4,18,97,48,70,39,27,9,12,10,10,49,29,26,32,28,DEN,West,Northwest,Home,Loss,2,90,21,10,3,1,13,95,36,70,30,25,6,14,12,8,41,26,14,19,31
2185,2017-03-26,08:00,DEN,West,Northwest,Home,Loss,2,90,21,10,3,1,13,95,36,70,30,25,6,14,12,8,41,26,14,19,31,NO,West,Southwest,Away,Win,2,115,29,9,7,4,18,97,48,70,39,27,9,12,10,10,49,29,26,32,28
2186,2017-03-26,08:00,MEM,West,Southwest,Away,Loss,2,94,21,15,11,0,13,85,38,56,30,29,8,15,10,13,24,28,26,27,13,GS,West,Pacific,Home,Win,1,106,30,18,9,4,15,72,39,41,22,31,17,15,11,8,30,25,31,27,23
2187,2017-03-26,08:00,GS,West,Pacific,Home,Win,1,106,30,18,9,4,15,72,39,41,22,31,17,15,11,8,30,25,31,27,23,MEM,West,Southwest,Away,Loss,2,94,21,15,11,0,13,85,38,56,30,29,8,15,10,13,24,28,26,27,13
2188,2017-03-26,09:30,POR,West,Northwest,Away,Win,0,97,24,13,8,4,16,89,36,61,24,28,12,18,13,12,49,22,18,37,20,LAL,West,Pacific,Home,Loss,1,81,19,10,7,3,17,84,33,63,28,21,5,17,10,1,41,17,15,24,25
2189,2017-03-26,09:30,LAL,West,Pacific,Home,Loss,1,81,19,10,7,3,17,84,33,63,28,21,5,17,10,1,41,17,15,24,25,POR,West,Northwest,Away,Win,0,97,24,13,8,4,16,89,36,61,24,28,12,18,13,12,49,22,18,37,20
2190,2017-03-27,07:30,DET,East,Central,Away,Loss,3,95,18,20,4,3,16,84,36,61,27,23,9,21,14,12,30,36,23,15,21,NY,East,Atlantic,Home,Win,1,109,26,13,13,5,16,84,45,63,38,21,7,13,12,4,33,34,30,25,20
2191,2017-03-27,07:30,NY,East,Atlantic,Home,Win,1,109,26,13,13,5,16,84,45,63,38,21,7,13,12,4,33,34,30,25,20,DET,East,Central,Away,Loss,3,95,18,20,4,3,16,84,36,61,27,23,9,21,14,12,30,36,23,15,21
2192,2017-03-27,07:30,ORL,East,Southeast,Away,Loss,3,112,19,12,11,3,23,88,43,68,39,20,4,28,22,8,25,34,23,32,23,TOR,East,Atlantic,Home,Win,1,131,24,15,7,8,25,83,49,68,39,15,10,35,23,9,34,35,38,26,32
2193,2017-03-27,07:30,TOR,East,Atlantic,Home,Win,1,131,24,15,7,8,25,83,49,68,39,15,10,35,23,9,34,35,38,26,32,ORL,East,Southeast,Away,Loss,3,112,19,12,11,3,23,88,43,68,39,20,4,28,22,8,25,34,23,32,23
2194,2017-03-27,08:00,CLE,East,Central,Away,Loss,2,74,20,19,8,2,20,83,31,57,27,26,4,13,8,9,31,18,22,18,16,SA,West,Southwest,Home,Win,1,103,24,12,11,7,18,86,41,60,34,26,7,17,14,10,42,28,36,17,22
2195,2017-03-27,08:00,SA,West,Southwest,Home,Win,1,103,24,12,11,7,18,86,41,60,34,26,7,17,14,10,42,28,36,17,22,CLE,East,Central,Away,Loss,2,74,20,19,8,2,20,83,31,57,27,26,4,13,8,9,31,18,22,18,16
2196,2017-03-27,08:30,OKC,West,Northwest,Away,Win,1,92,17,18,10,7,21,85,37,62,31,23,6,14,12,11,37,25,10,22,35,DAL,West,Southwest,Home,Loss,2,91,23,15,12,4,16,80,33,51,23,29,10,19,15,8,31,26,24,19,22
2197,2017-03-27,08:30,DAL,West,Southwest,Home,Loss,2,91,23,15,12,4,16,80,33,51,23,29,10,19,15,8,31,26,24,19,22,OKC,West,Northwest,Away,Win,1,92,17,18,10,7,21,85,37,62,31,23,6,14,12,11,37,25,10,22,35
2198,2017-03-27,10:30,MEM,West,Southwest,Away,Loss,1,90,15,8,4,2,18,90,31,64,26,26,5,29,23,19,26,27,22,19,22,SAC,West,Pacific,Home,Win,1,91,16,12,4,6,23,67,31,42,25,25,6,30,23,8,28,28,23,23,17
2199,2017-03-27,10:30,SAC,West,Pacific,Home,Win,1,91,16,12,4,6,23,67,31,42,25,25,6,30,23,8,28,28,23,23,17,MEM,West,Southwest,Away,Loss,1,90,15,8,4,2,18,90,31,64,26,26,5,29,23,19,26,27,22,19,22
2200,2017-03-27,10:30,NO,West,Southwest,Away,Loss,1,100,17,9,7,7,17,80,37,55,27,25,10,24,16,5,32,21,30,20,29,UTA,West,Northwest,Home,Win,2,108,27,12,6,6,22,85,41,58,26,27,15,18,11,11,38,28,28,25,27
2201,2017-03-27,10:30,UTA,West,Northwest,Home,Win,2,108,27,12,6,6,22,85,41,58,26,27,15,18,11,11,38,28,28,25,27,NO,West,Southwest,Away,Loss,1,100,17,9,7,7,17,80,37,55,27,25,10,24,16,5,32,21,30,20,29
2202,2017-03-28,07:00,MIL,East,Central,Away,Win,2,118,31,14,1,3,26,74,46,44,32,30,14,17,12,3,39,35,37,22,24,CHA,East,Southeast,Home,Loss,2,108,25,4,7,1,12,80,39,52,32,28,7,29,23,5,26,24,26,26,32
2203,2017-03-28,07:00,CHA,East,Southeast,Home,Loss,2,108,25,4,7,1,12,80,39,52,32,28,7,29,23,5,26,24,26,26,32,MIL,East,Central,Away,Win,2,118,31,14,1,3,26,74,46,44,32,30,14,17,12,3,39,35,37,22,24
2204,2017-03-28,07:00,MIN,West,Northwest,Away,Win,2,115,22,15,10,9,22,77,37,57,28,20,9,37,32,11,24,26,33,28,28,IND,East,Central,Home,Loss,2,114,25,15,9,4,22,81,40,63,35,18,5,35,29,12,25,25,32,33,24
2205,2017-03-28,07:00,IND,East,Central,Home,Loss,2,114,25,15,9,4,22,81,40,63,35,18,5,35,29,12,25,25,32,33,24,MIN,West,Northwest,Away,Win,2,115,22,15,10,9,22,77,37,57,28,20,9,37,32,11,24,26,33,28,28
2206,2017-03-28,07:30,PHO,West,Pacific,Away,Loss,2,91,25,15,12,6,31,96,35,65,28,31,7,24,14,14,34,12,32,24,23,ATL,East,Southeast,Home,Win,2,95,24,19,5,6,23,85,34,58,28,27,6,29,21,9,42,27,20,24,24
2207,2017-03-28,07:30,ATL,East,Southeast,Home,Win,2,95,24,19,5,6,23,85,34,58,28,27,6,29,21,9,42,27,20,24,24,PHO,West,Pacific,Away,Loss,2,91,25,15,12,6,31,96,35,65,28,31,7,24,14,14,34,12,32,24,23
2208,2017-03-28,07:30,PHI,East,Atlantic,Away,Win,2,106,21,16,7,9,23,91,39,58,29,33,10,21,18,12,41,31,27,21,27,BKN,East,Atlantic,Home,Loss,2,101,22,13,11,5,19,94,38,62,29,32,9,24,16,13,37,24,33,21,23
2209,2017-03-28,07:30,BKN,East,Atlantic,Home,Loss,2,101,22,13,11,5,19,94,38,62,29,32,9,24,16,13,37,24,33,21,23,PHI,East,Atlantic,Away,Win,2,106,21,16,7,9,23,91,39,58,29,33,10,21,18,12,41,31,27,21,27
2210,2017-03-28,07:30,MIA,East,Southeast,Away,Win,2,97,18,13,5,4,18,79,36,58,31,21,5,28,20,11,33,24,31,23,19,DET,East,Central,Home,Loss,1,96,20,13,7,5,23,85,36,58,28,27,8,21,16,16,35,24,26,19,27
2211,2017-03-28,07:30,DET,East,Central,Home,Loss,1,96,20,13,7,5,23,85,36,58,28,27,8,21,16,16,35,24,26,19,27,MIA,East,Southeast,Away,Win,2,97,18,13,5,4,18,79,36,58,31,21,5,28,20,11,33,24,31,23,19
2212,2017-03-28,08:00,GS,West,Pacific,Away,Win,2,113,33,17,9,7,29,88,45,47,34,41,11,16,12,8,36,37,23,26,27,HOU,West,Southwest,Home,Loss,2,106,20,14,9,2,14,85,33,54,28,31,5,39,35,10,28,20,32,23,31
2213,2017-03-28,08:00,HOU,West,Southwest,Home,Loss,2,106,20,14,9,2,14,85,33,54,28,31,5,39,35,10,28,20,32,23,31,GS,West,Pacific,Away,Win,2,113,33,17,9,7,29,88,45,47,34,41,11,16,12,8,36,37,23,26,27
2214,2017-03-28,10:00,DEN,West,Northwest,Away,Loss,2,113,23,12,3,6,24,95,44,65,35,30,9,20,16,13,34,35,29,21,28,POR,West,Northwest,Home,Win,2,122,15,9,7,6,18,91,45,64,37,27,8,33,24,16,32,32,34,29,27
2215,2017-03-28,10:00,POR,West,Northwest,Home,Win,2,122,15,9,7,6,18,91,45,64,37,27,8,33,24,16,32,32,34,29,27,DEN,West,Northwest,Away,Loss,2,113,23,12,3,6,24,95,44,65,35,30,9,20,16,13,34,35,29,21,28
2216,2017-03-28,10:30,WAS,East,Southeast,Away,Win,3,119,24,13,12,3,20,94,48,71,42,23,6,25,17,13,28,27,28,27,37,LAL,West,Pacific,Home,Loss,2,108,21,18,6,9,19,85,43,63,35,22,8,16,14,11,32,27,31,37,13
2217,2017-03-28,10:30,LAL,West,Pacific,Home,Loss,2,108,21,18,6,9,19,85,43,63,35,22,8,16,14,11,32,27,31,37,13,WAS,East,Southeast,Away,Win,3,119,24,13,12,3,20,94,48,71,42,23,6,25,17,13,28,27,28,27,37
2218,2017-03-29,07:00,OKC,West,Northwest,Away,Win,1,114,18,12,11,7,20,102,43,69,33,33,10,28,18,11,46,20,24,28,30,ORL,East,Southeast,Home,Loss,1,106,24,14,9,8,22,97,39,67,30,30,9,27,19,11,42,18,31,33,20
2219,2017-03-29,07:00,ORL,East,Southeast,Home,Loss,1,106,24,14,9,8,22,97,39,67,30,30,9,27,19,11,42,18,31,33,20,OKC,West,Northwest,Away,Win,1,114,18,12,11,7,20,102,43,69,33,33,10,28,18,11,46,20,24,28,30
2220,2017-03-29,07:00,ATL,East,Southeast,Away,Win,0,99,19,17,7,3,15,80,34,62,25,18,9,26,22,15,32,25,27,27,20,PHI,East,Atlantic,Home,Loss,0,92,30,15,7,3,19,87,36,48,25,39,11,11,9,13,27,18,25,27,22
2221,2017-03-29,07:00,PHI,East,Atlantic,Home,Loss,0,92,30,15,7,3,19,87,36,48,25,39,11,11,9,13,27,18,25,27,22,ATL,East,Southeast,Away,Win,0,99,19,17,7,3,15,80,34,62,25,18,9,26,22,15,32,25,27,27,20
2222,2017-03-29,07:30,MIL,East,Central,Away,Win,1,103,27,16,9,8,21,78,41,56,33,22,8,17,13,7,28,24,31,25,23,BOS,East,Atlantic,Home,Loss,3,100,24,16,8,3,18,88,35,51,23,37,12,23,18,15,27,24,25,28,23
2223,2017-03-29,07:30,BOS,East,Atlantic,Home,Loss,3,100,24,16,8,3,18,88,35,51,23,37,12,23,18,15,27,24,25,28,23,MIL,East,Central,Away,Win,1,103,27,16,9,8,21,78,41,56,33,22,8,17,13,7,28,24,31,25,23
2224,2017-03-29,07:30,MIA,East,Southeast,Away,Win,1,105,18,11,11,7,23,84,40,59,28,25,12,17,13,8,32,24,25,28,28,NY,East,Atlantic,Home,Loss,2,88,19,16,2,6,16,89,33,64,28,25,5,21,17,17,35,22,19,27,20
2225,2017-03-29,07:30,NY,East,Atlantic,Home,Loss,2,88,19,16,2,6,16,89,33,64,28,25,5,21,17,17,35,22,19,27,20,MIA,East,Southeast,Away,Win,1,105,18,11,11,7,23,84,40,59,28,25,12,17,13,8,32,24,25,28,28
2226,2017-03-29,07:30,CHA,East,Southeast,Away,Win,1,110,23,9,6,2,18,86,39,54,23,32,16,21,16,11,27,22,28,16,44,TOR,East,Atlantic,Home,Loss,2,106,23,14,4,7,22,83,38,52,27,31,11,24,19,13,31,19,28,27,32
2227,2017-03-29,07:30,TOR,East,Atlantic,Home,Loss,2,106,23,14,4,7,22,83,38,52,27,31,11,24,19,13,31,19,28,27,32,CHA,East,Southeast,Away,Win,1,110,23,9,6,2,18,86,39,54,23,32,16,21,16,11,27,22,28,16,44
2228,2017-03-29,08:00,IND,East,Central,Away,Loss,1,97,19,12,5,7,18,85,37,60,27,25,10,15,13,12,31,24,29,26,18,MEM,West,Southwest,Home,Win,1,110,22,8,8,3,19,88,41,56,29,32,12,18,16,9,34,38,34,24,14
2229,2017-03-29,08:00,MEM,West,Southwest,Home,Win,1,110,22,8,8,3,19,88,41,56,29,32,12,18,16,9,34,38,34,24,14,IND,East,Central,Away,Loss,1,97,19,12,5,7,18,85,37,60,27,25,10,15,13,12,31,24,29,26,18
2230,2017-03-29,08:00,DAL,West,Southwest,Away,Loss,1,118,25,5,3,4,21,91,44,64,30,27,14,17,16,8,30,23,28,32,35,NO,West,Southwest,Home,Win,1,121,26,6,5,5,18,83,42,53,30,30,12,33,25,10,33,27,36,26,32
2231,2017-03-29,08:00,NO,West,Southwest,Home,Win,1,121,26,6,5,5,18,83,42,53,30,30,12,33,25,10,33,27,36,26,32,DAL,West,Southwest,Away,Loss,1,118,25,5,3,4,21,91,44,64,30,27,14,17,16,8,30,23,28,32,35
2232,2017-03-29,09:30,GS,West,Pacific,Away,Win,1,110,31,15,7,7,22,84,43,58,30,26,13,11,11,9,25,17,37,30,26,SA,West,Southwest,Home,Loss,2,98,20,17,9,8,12,83,34,59,25,24,9,26,21,16,26,33,24,20,21
2233,2017-03-29,09:30,SA,West,Southwest,Home,Loss,2,98,20,17,9,8,12,83,34,59,25,24,9,26,21,16,26,33,24,20,21,GS,West,Pacific,Away,Win,1,110,31,15,7,7,22,84,43,58,30,26,13,11,11,9,25,17,37,30,26
2234,2017-03-29,10:30,WAS,East,Southeast,Away,Loss,1,124,22,11,7,0,31,93,46,59,33,34,13,29,19,14,29,31,32,35,26,LAC,West,Pacific,Home,Win,3,133,27,10,6,4,22,83,47,53,35,30,12,37,27,8,33,39,35,36,23
2235,2017-03-29,10:30,LAC,West,Pacific,Home,Win,3,133,27,10,6,4,22,83,47,53,35,30,12,37,27,8,33,39,35,36,23,WAS,East,Southeast,Away,Loss,1,124,22,11,7,0,31,93,46,59,33,34,13,29,19,14,29,31,32,35,26
2236,2017-03-29,10:30,UTA,West,Northwest,Away,Win,2,112,22,11,10,3,18,79,42,47,29,32,13,19,15,7,36,34,16,28,34,SAC,West,Pacific,Home,Loss,2,82,14,13,7,1,17,75,34,60,32,15,2,18,12,2,30,14,29,24,15
2237,2017-03-29,10:30,SAC,West,Pacific,Home,Loss,2,82,14,13,7,1,17,75,34,60,32,15,2,18,12,2,30,14,29,24,15,UTA,West,Northwest,Away,Win,2,112,22,11,10,3,18,79,42,47,29,32,13,19,15,7,36,34,16,28,34
2238,2017-03-30,07:30,BKN,East,Atlantic,Away,Loss,2,89,17,13,4,4,16,92,35,61,25,31,10,12,9,8,38,18,21,24,26,DET,East,Central,Home,Win,2,90,20,16,6,7,11,86,36,68,29,18,7,17,11,11,42,16,19,24,31
2239,2017-03-30,07:30,DET,East,Central,Home,Win,2,90,20,16,6,7,11,86,36,68,29,18,7,17,11,11,42,16,19,24,31,BKN,East,Atlantic,Away,Loss,2,89,17,13,4,4,16,92,35,61,25,31,10,12,9,8,38,18,21,24,26
2240,2017-03-30,08:00,CLE,East,Central,Away,Loss,3,93,23,15,6,5,22,83,37,56,27,27,10,16,9,9,35,28,22,21,22,CHI,East,Central,Home,Win,4,99,26,14,11,3,15,90,38,65,26,25,12,18,11,15,36,22,19,37,21
2241,2017-03-30,08:00,CHI,East,Central,Home,Win,4,99,26,14,11,3,15,90,38,65,26,25,12,18,11,15,36,22,19,37,21,CLE,East,Central,Away,Loss,3,93,23,15,6,5,22,83,37,56,27,27,10,16,9,9,35,28,22,21,22
2242,2017-03-30,08:00,LAL,West,Pacific,Away,Loss,1,104,20,17,4,5,22,84,40,57,31,27,9,16,15,14,28,37,23,22,22,MIN,West,Northwest,Home,Win,2,119,30,11,9,5,20,89,43,68,33,21,10,30,23,14,26,37,30,29,23
2243,2017-03-30,08:00,MIN,West,Northwest,Home,Win,2,119,30,11,9,5,20,89,43,68,33,21,10,30,23,14,26,37,30,29,23,LAL,West,Pacific,Away,Loss,1,104,20,17,4,5,22,84,40,57,31,27,9,16,15,14,28,37,23,22,22
2244,2017-03-30,10:00,LAC,West,Pacific,Away,Win,0,124,20,15,4,4,21,80,44,58,32,22,12,34,24,7,32,31,36,26,31,PHO,West,Pacific,Home,Loss,2,118,24,14,6,2,27,92,49,69,42,23,7,24,13,13,30,35,24,33,26
2245,2017-03-30,10:00,PHO,West,Pacific,Home,Loss,2,118,24,14,6,2,27,92,49,69,42,23,7,24,13,13,30,35,24,33,26,LAC,West,Pacific,Away,Win,0,124,20,15,4,4,21,80,44,58,32,22,12,34,24,7,32,31,36,26,31
2246,2017-03-30,10:30,HOU,West,Southwest,Away,Loss,2,107,18,18,9,3,20,91,40,57,32,34,8,23,19,13,29,31,25,29,22,POR,West,Northwest,Home,Win,2,117,24,12,12,8,16,90,43,57,30,33,13,22,18,11,30,32,33,31,21
2247,2017-03-30,10:30,POR,West,Northwest,Home,Win,2,117,24,12,12,8,16,90,43,57,30,33,13,22,18,11,30,32,33,31,21,HOU,West,Southwest,Away,Loss,2,107,18,18,9,3,20,91,40,57,32,34,8,23,19,13,29,31,25,29,22
2248,2017-03-31,07:00,DEN,West,Northwest,Away,Loss,2,114,32,13,4,1,19,90,45,57,29,33,16,11,8,10,39,32,24,38,20,CHA,East,Southeast,Home,Win,1,122,26,7,10,11,17,86,40,50,23,36,17,30,25,10,33,24,32,30,36
2249,2017-03-31,07:00,CHA,East,Southeast,Home,Win,1,122,26,7,10,11,17,86,40,50,23,36,17,30,25,10,33,24,32,30,36,DEN,West,Northwest,Away,Loss,2,114,32,13,4,1,19,90,45,57,29,33,16,11,8,10,39,32,24,38,20
2250,2017-03-31,07:00,IND,East,Central,Away,Loss,1,100,19,14,7,4,21,87,36,61,25,26,11,21,17,12,30,25,23,20,32,TOR,East,Atlantic,Home,Win,1,111,23,14,7,5,23,82,37,55,23,27,14,35,23,16,37,28,18,34,31
2251,2017-03-31,07:00,TOR,East,Atlantic,Home,Win,1,111,23,14,7,5,23,82,37,55,23,27,14,35,23,16,37,28,18,34,31,IND,East,Central,Away,Loss,1,100,19,14,7,4,21,87,36,61,25,26,11,21,17,12,30,25,23,20,32
2252,2017-03-31,07:30,ORL,East,Southeast,Away,Loss,2,116,28,9,9,4,21,98,40,68,28,30,12,25,24,11,37,29,35,26,26,BOS,East,Atlantic,Home,Win,2,117,27,11,6,5,18,84,38,51,26,33,12,34,29,5,40,31,26,35,25
2253,2017-03-31,07:30,BOS,East,Atlantic,Home,Win,2,117,27,11,6,5,18,84,38,51,26,33,12,34,29,5,40,31,26,35,25,ORL,East,Southeast,Away,Loss,2,116,28,9,9,4,21,98,40,68,28,30,12,25,24,11,37,29,35,26,26
2254,2017-03-31,07:30,PHI,East,Atlantic,Away,Loss,2,105,26,18,7,2,21,82,40,49,29,33,11,19,14,7,35,29,23,25,28,CLE,East,Central,Home,Win,0,122,30,9,8,4,16,95,50,66,37,29,13,16,9,13,36,32,38,34,18
2255,2017-03-31,07:30,CLE,East,Central,Home,Win,0,122,30,9,8,4,16,95,50,66,37,29,13,16,9,13,36,32,38,34,18,PHI,East,Atlantic,Away,Loss,2,105,26,18,7,2,21,82,40,49,29,33,11,19,14,7,35,29,23,25,28
2256,2017-03-31,08:00,DAL,West,Southwest,Away,Loss,2,90,15,9,7,4,21,76,29,42,17,34,12,25,20,6,32,19,15,28,28,MEM,West,Southwest,Home,Win,2,99,23,14,4,4,22,75,35,48,24,27,11,20,18,8,39,21,34,18,26
2257,2017-03-31,08:00,MEM,West,Southwest,Home,Win,2,99,23,14,4,4,22,75,35,48,24,27,11,20,18,8,39,21,34,18,26,DAL,West,Southwest,Away,Loss,2,90,15,9,7,4,21,76,29,42,17,34,12,25,20,6,32,19,15,28,28
2258,2017-03-31,08:00,NY,East,Atlantic,Away,Win,2,98,25,14,9,5,18,80,38,64,32,16,6,17,16,8,31,33,26,18,21,MIA,East,Southeast,Home,Loss,2,94,17,14,5,4,17,83,34,50,26,33,8,25,18,11,30,29,26,20,19
2259,2017-03-31,08:00,MIA,East,Southeast,Home,Loss,2,94,17,14,5,4,17,83,34,50,26,33,8,25,18,11,30,29,26,20,19,NY,East,Atlantic,Away,Win,2,98,25,14,9,5,18,80,38,64,32,16,6,17,16,8,31,33,26,18,21
2260,2017-03-31,08:00,DET,East,Central,Away,Loss,1,105,25,12,8,4,27,97,44,67,37,30,7,16,10,13,41,22,26,25,22,MIL,East,Central,Home,Win,2,108,25,12,6,3,18,84,35,48,21,36,14,34,24,9,39,35,21,15,24
2261,2017-03-31,08:00,MIL,East,Central,Home,Win,2,108,25,12,6,3,18,84,35,48,21,36,14,34,24,9,39,35,21,15,24,DET,East,Central,Away,Loss,1,105,25,12,8,4,27,97,44,67,37,30,7,16,10,13,41,22,26,25,22
2262,2017-03-31,08:00,SAC,West,Pacific,Away,Loss,1,89,18,22,7,6,17,89,35,70,29,19,6,17,13,14,38,19,19,26,25,NO,West,Southwest,Home,Win,2,117,28,12,17,13,13,95,46,62,36,33,10,19,15,10,34,32,26,26,33
2263,2017-03-31,08:00,NO,West,Southwest,Home,Win,2,117,28,12,17,13,13,95,46,62,36,33,10,19,15,10,34,32,26,26,33,SAC,West,Pacific,Away,Loss,1,89,18,22,7,6,17,89,35,70,29,19,6,17,13,14,38,19,19,26,25
2264,2017-03-31,09:00,WAS,East,Southeast,Away,Loss,1,88,12,15,8,1,23,87,35,70,30,17,5,16,13,14,31,19,20,22,27,UTA,West,Northwest,Home,Win,1,95,20,12,9,7,18,72,33,47,23,25,10,31,19,7,35,24,18,22,31
2265,2017-03-31,09:00,UTA,West,Northwest,Home,Win,1,95,20,12,9,7,18,72,33,47,23,25,10,31,19,7,35,24,18,22,31,WAS,East,Southeast,Away,Loss,1,88,12,15,8,1,23,87,35,70,30,17,5,16,13,14,31,19,20,22,27
2266,2017-03-31,09:30,SA,West,Southwest,Away,Win,2,100,23,14,8,11,23,85,37,58,28,27,9,27,17,13,28,16,25,30,29,OKC,West,Northwest,Home,Loss,2,95,21,18,7,3,21,81,33,60,27,21,6,27,23,13,33,25,29,22,19
2267,2017-03-31,09:30,OKC,West,Northwest,Home,Loss,2,95,21,18,7,3,21,81,33,60,27,21,6,27,23,13,33,25,29,22,19,SA,West,Southwest,Away,Win,2,100,23,14,8,11,23,85,37,58,28,27,9,27,17,13,28,16,25,30,29
2268,2017-03-31,10:30,HOU,West,Southwest,Away,Loss,1,98,20,15,6,3,12,92,34,55,22,37,12,23,18,19,30,25,36,24,13,GS,West,Pacific,Home,Win,2,107,27,12,10,14,20,95,43,63,32,32,11,14,10,13,30,23,33,27,24
2269,2017-03-31,10:30,GS,West,Pacific,Home,Win,2,107,27,12,10,14,20,95,43,63,32,32,11,14,10,13,30,23,33,27,24,HOU,West,Southwest,Away,Loss,1,98,20,15,6,3,12,92,34,55,22,37,12,23,18,19,30,25,36,24,13
2270,2017-04-01,03:30,LAL,West,Pacific,Away,Loss,1,104,26,12,12,2,27,90,39,67,33,23,6,30,20,15,26,22,28,22,32,LAC,West,Pacific,Home,Win,1,115,24,18,8,5,19,69,38,44,27,25,11,34,28,4,35,28,27,38,22
2271,2017-04-01,03:30,LAC,West,Pacific,Home,Win,1,115,24,18,8,5,19,69,38,44,27,25,11,34,28,4,35,28,27,38,22,LAL,West,Pacific,Away,Loss,1,104,26,12,12,2,27,90,39,67,33,23,6,30,20,15,26,22,28,22,32
2272,2017-04-01,05:00,ATL,East,Southeast,Away,Loss,2,104,25,13,4,2,16,90,40,62,29,28,11,17,13,11,34,21,25,38,20,CHI,East,Central,Home,Win,1,106,25,12,6,4,17,85,40,55,28,30,12,14,14,6,34,23,29,27,27
2273,2017-04-01,05:00,CHI,East,Central,Home,Win,1,106,25,12,6,4,17,85,40,55,28,30,12,14,14,6,34,23,29,27,27,ATL,East,Southeast,Away,Loss,2,104,25,13,4,2,16,90,40,62,29,28,11,17,13,11,34,21,25,38,20
2274,2017-04-01,06:00,ORL,East,Southeast,Away,Loss,0,111,26,14,9,2,15,91,45,66,35,25,10,15,11,11,31,33,20,36,22,BKN,East,Atlantic,Home,Win,1,121,26,11,8,5,15,94,50,63,42,31,8,16,13,9,35,33,27,29,32
2275,2017-04-01,06:00,BKN,East,Atlantic,Home,Win,1,121,26,11,8,5,15,94,50,63,42,31,8,16,13,9,35,33,27,29,32,ORL,East,Southeast,Away,Loss,0,111,26,14,9,2,15,91,45,66,35,25,10,15,11,11,31,33,20,36,22
2276,2017-04-01,08:00,SAC,West,Pacific,Away,Win,1,123,27,17,5,4,27,78,44,59,33,19,11,33,24,7,33,18,37,36,32,MIN,West,Northwest,Home,Loss,2,117,27,11,8,4,23,87,39,62,30,25,9,38,30,10,31,31,28,26,32
2277,2017-04-01,08:00,MIN,West,Northwest,Home,Loss,2,117,27,11,8,4,23,87,39,62,30,25,9,38,30,10,31,31,28,26,32,SAC,West,Pacific,Away,Win,1,123,27,17,5,4,27,78,44,59,33,19,11,33,24,7,33,18,37,36,32
2278,2017-04-01,10:00,PHO,West,Pacific,Away,Loss,2,117,17,17,8,6,26,84,44,74,41,10,3,32,26,13,30,21,32,34,30,POR,West,Northwest,Home,Win,1,130,21,12,12,3,23,92,43,55,28,37,15,31,29,11,30,37,26,34,33
2279,2017-04-01,10:00,POR,West,Northwest,Home,Win,1,130,21,12,12,3,23,92,43,55,28,37,15,31,29,11,30,37,26,34,33,PHO,West,Pacific,Away,Loss,2,117,17,17,8,6,26,84,44,74,41,10,3,32,26,13,30,21,32,34,30
2280,2017-04-02,01:00,BOS,East,Atlantic,Away,Win,1,110,22,17,8,3,25,72,40,35,28,37,12,26,18,5,36,34,26,28,22,NY,East,Atlantic,Home,Loss,1,94,20,11,12,2,20,85,33,60,26,25,7,25,21,8,24,23,24,24,23
2281,2017-04-02,01:00,NY,East,Atlantic,Home,Loss,1,94,20,11,12,2,20,85,33,60,26,25,7,25,21,8,24,23,24,24,23,BOS,East,Atlantic,Away,Win,1,110,22,17,8,3,25,72,40,35,28,37,12,26,18,5,36,34,26,28,22
2282,2017-04-02,03:00,CHA,East,Southeast,Away,Win,1,113,20,18,18,5,13,77,37,47,26,30,11,32,28,3,34,31,28,25,29,OKC,West,Northwest,Home,Loss,1,101,19,24,10,5,20,84,39,53,27,31,12,12,11,7,35,22,32,16,31
2283,2017-04-02,03:00,OKC,West,Northwest,Home,Loss,1,101,19,24,10,5,20,84,39,53,27,31,12,12,11,7,35,22,32,16,31,CHA,East,Southeast,Away,Win,1,113,20,18,18,5,13,77,37,47,26,30,11,32,28,3,34,31,28,25,29
2284,2017-04-02,03:30,MEM,West,Southwest,Away,Loss,1,103,29,14,8,5,19,80,40,50,27,30,13,14,10,5,28,27,22,31,23,LAL,West,Pacific,Home,Win,1,108,14,14,11,2,12,85,40,66,33,19,7,27,21,17,34,22,28,29,29
